order_id,item_id,product_id,quantity,list_price,discount,total price
491,1,9,2,2999.99,0.2,4799.98
491,2,21,2,269.99,0.05,512.98
491,3,15,2,529.99,0.05,1006.98
492,1,6,1,469.99,0.1,422.99
492,2,22,2,269.99,0.1,485.98
492,3,26,1,599.99,0.05,569.99
493,1,15,1,529.99,0.05,503.49
493,2,18,2,449,0.05,853.1
493,3,26,1,599.99,0.05,569.99
494,1,23,1,299.99,0.1,269.99
495,1,22,1,269.99,0.2,215.99
495,2,9,1,2999.99,0.05,2849.99
496,1,23,1,299.99,0.2,239.99
496,2,13,1,269.99,0.1,242.99
496,3,21,2,269.99,0.2,431.98
497,1,25,2,499.99,0.07,929.98
498,1,24,1,549.99,0.07,511.49
498,2,21,1,269.99,0.1,242.99
498,3,10,1,1549,0.07,1440.57
499,1,11,1,1680.99,0.2,1344.79
499,2,15,1,529.99,0.07,492.89
499,3,14,2,269.99,0.2,431.98
499,4,20,2,599.99,0.1,1079.98
500,1,12,2,549.99,0.05,1044.98
500,2,14,1,269.99,0.2,215.99
501,1,19,2,449,0.05,853.1
501,2,8,1,1799.99,0.07,1673.99
501,3,14,1,269.99,0.1,242.99
501,4,23,2,299.99,0.07,557.98
502,1,13,1,269.99,0.05,256.49
503,1,13,2,269.99,0.07,502.18
503,2,10,1,1549,0.05,1471.55
504,1,24,2,549.99,0.1,989.98
504,2,2,2,749.99,0.05,1424.98
505,1,26,1,599.99,0.2,479.99
506,1,25,1,499.99,0.1,449.99
506,2,7,1,3999.99,0.07,3719.99
507,1,11,2,1680.99,0.05,3193.88
507,2,13,2,269.99,0.07,502.18
507,3,20,2,599.99,0.1,1079.98
508,1,8,1,1799.99,0.05,1709.99
508,2,2,2,749.99,0.05,1424.98
508,3,10,2,1549,0.05,2943.1
508,4,25,1,499.99,0.07,464.99
509,1,23,2,299.99,0.2,479.98
509,2,4,2,2899.99,0.05,5509.98
510,1,17,1,429,0.1,386.1
511,1,22,2,269.99,0.05,512.98
511,2,13,1,269.99,0.1,242.99
512,1,21,1,269.99,0.07,251.09
513,1,7,1,3999.99,0.07,3719.99
513,2,13,1,269.99,0.2,215.99
513,3,23,1,299.99,0.07,278.99
514,1,18,2,449,0.2,718.4
514,2,17,2,429,0.07,797.94
515,1,8,1,1799.99,0.07,1673.99
515,2,5,1,1320.99,0.1,1188.89
515,3,25,2,499.99,0.07,929.98
515,4,6,2,469.99,0.2,751.98
516,1,7,1,3999.99,0.05,3799.99
516,2,5,2,1320.99,0.1,2377.78
517,1,21,2,269.99,0.07,502.18
518,1,16,2,599.99,0.2,959.98
518,2,5,2,1320.99,0.05,2509.88
518,3,25,2,499.99,0.05,949.98
518,4,15,2,529.99,0.2,847.98
518,5,11,2,1680.99,0.07,3126.64
519,1,6,1,469.99,0.07,437.09
519,2,16,1,599.99,0.1,539.99
519,3,23,2,299.99,0.05,569.98
519,4,18,2,449,0.2,718.4
519,5,7,1,3999.99,0.05,3799.99
520,1,26,1,599.99,0.1,539.99
520,2,24,1,549.99,0.2,439.99
520,3,10,1,1549,0.07,1440.57
521,1,5,1,1320.99,0.2,1056.79
521,2,14,1,269.99,0.2,215.99
522,1,4,2,2899.99,0.07,5393.98
522,2,22,2,269.99,0.07,502.18
522,3,21,1,269.99,0.05,256.49
523,1,12,1,549.99,0.2,439.99
523,2,20,1,599.99,0.05,569.99
523,3,5,2,1320.99,0.1,2377.78
523,4,16,2,599.99,0.07,1115.98
524,1,11,1,1680.99,0.07,1563.32
524,2,2,1,749.99,0.05,712.49
524,3,9,1,2999.99,0.2,2399.99
524,4,3,2,999.99,0.07,1859.98
524,5,26,1,599.99,0.05,569.99
525,1,9,2,2999.99,0.07,5579.98
525,2,6,2,469.99,0.07,874.18
525,3,10,1,1549,0.1,1394.1
526,1,3,2,999.99,0.1,1799.98
526,2,8,1,1799.99,0.1,1619.99
526,3,21,1,269.99,0.05,256.49
526,4,15,1,529.99,0.07,492.89
527,1,18,2,449,0.07,835.14
527,2,4,1,2899.99,0.2,2319.99
527,3,19,1,449,0.1,404.1
527,4,9,2,2999.99,0.2,4799.98
528,1,21,2,269.99,0.05,512.98
529,1,12,2,549.99,0.07,1022.98
530,1,2,2,749.99,0.05,1424.98
530,2,4,1,2899.99,0.07,2696.99
530,3,6,2,469.99,0.2,751.98
531,1,6,1,469.99,0.2,375.99
531,2,12,2,549.99,0.2,879.98
531,3,25,1,499.99,0.07,464.99
532,1,17,2,429,0.07,797.94
532,2,16,2,599.99,0.2,959.98
532,3,12,1,549.99,0.1,494.99
533,1,4,1,2899.99,0.2,2319.99
533,2,12,2,549.99,0.1,989.98
533,3,10,1,1549,0.2,1239.2
533,4,25,1,499.99,0.05,474.99
534,1,21,2,269.99,0.05,512.98
534,2,9,2,2999.99,0.05,5699.98
534,3,2,1,749.99,0.07,697.49
534,4,24,2,549.99,0.1,989.98
535,1,24,1,549.99,0.05,522.49
535,2,15,1,529.99,0.1,476.99
535,3,22,2,269.99,0.1,485.98
536,1,22,1,269.99,0.1,242.99
536,2,2,1,749.99,0.1,674.99
536,3,12,2,549.99,0.05,1044.98
536,4,14,1,269.99,0.07,251.09
537,1,10,1,1549,0.05,1471.55
537,2,26,1,599.99,0.05,569.99
537,3,17,2,429,0.1,772.2
537,4,25,2,499.99,0.2,799.98
538,1,2,2,749.99,0.2,1199.98
539,1,9,2,2999.99,0.1,5399.98
539,2,23,1,299.99,0.05,284.99
539,3,21,2,269.99,0.07,502.18
540,1,19,1,449,0.1,404.1
540,2,26,2,599.99,0.1,1079.98
540,3,23,2,299.99,0.07,557.98
541,1,22,2,269.99,0.05,512.98
542,1,16,2,599.99,0.2,959.98
542,2,9,1,2999.99,0.1,2699.99
542,3,20,1,599.99,0.1,539.99
542,4,19,2,449,0.2,718.4
543,1,25,1,499.99,0.2,399.99
543,2,18,1,449,0.2,359.2
543,3,26,2,599.99,0.05,1139.98
544,1,12,1,549.99,0.05,522.49
544,2,17,1,429,0.1,386.1
544,3,21,1,269.99,0.05,256.49
545,1,25,2,499.99,0.2,799.98
545,2,6,1,469.99,0.07,437.09
545,3,24,1,549.99,0.2,439.99
545,4,20,2,599.99,0.07,1115.98
546,1,17,2,429,0.05,815.1
546,2,8,1,1799.99,0.1,1619.99
546,3,18,2,449,0.07,835.14
547,1,11,2,1680.99,0.05,3193.88
547,2,9,1,2999.99,0.2,2399.99
547,3,5,1,1320.99,0.1,1188.89
548,1,8,1,1799.99,0.1,1619.99
548,2,11,2,1680.99,0.07,3126.64
549,1,15,1,529.99,0.07,492.89
549,2,16,1,599.99,0.05,569.99
549,3,3,1,999.99,0.07,929.99
549,4,7,1,3999.99,0.05,3799.99
549,5,13,2,269.99,0.1,485.98
550,1,4,1,2899.99,0.05,2754.99
551,1,16,1,599.99,0.05,569.99
551,2,26,1,599.99,0.07,557.99
551,3,11,2,1680.99,0.2,2689.58
551,4,15,2,529.99,0.2,847.98
552,1,23,1,299.99,0.2,239.99
552,2,2,1,749.99,0.2,599.99
552,3,24,1,549.99,0.2,439.99
552,4,18,1,449,0.1,404.1
552,5,19,2,449,0.2,718.4
553,1,24,1,549.99,0.1,494.99
553,2,18,2,449,0.07,835.14
553,3,12,1,549.99,0.07,511.49
554,1,3,2,999.99,0.07,1859.98
554,2,22,1,269.99,0.05,256.49
554,3,4,2,2899.99,0.2,4639.98
555,1,8,1,1799.99,0.2,1439.99
555,2,7,1,3999.99,0.1,3599.99
555,3,20,2,599.99,0.07,1115.98
556,1,16,1,599.99,0.1,539.99
556,2,4,2,2899.99,0.2,4639.98
557,1,9,2,2999.99,0.1,5399.98
557,2,10,1,1549,0.1,1394.1
558,1,7,1,3999.99,0.07,3719.99
558,2,16,1,599.99,0.07,557.99
558,3,9,1,2999.99,0.1,2699.99
558,4,21,2,269.99,0.05,512.98
558,5,10,2,1549,0.07,2881.14
559,1,15,2,529.99,0.1,953.98
559,2,6,1,469.99,0.1,422.99
559,3,7,2,3999.99,0.07,7439.98
560,1,16,1,599.99,0.05,569.99
560,2,26,2,599.99,0.1,1079.98
561,1,15,2,529.99,0.05,1006.98
561,2,18,1,449,0.05,426.55
561,3,5,1,1320.99,0.05,1254.94
561,4,17,2,429,0.07,797.94
562,1,25,2,499.99,0.07,929.98
562,2,26,1,599.99,0.05,569.99
563,1,6,2,469.99,0.1,845.98
563,2,19,1,449,0.05,426.55
563,3,13,2,269.99,0.1,485.98
564,1,4,1,2899.99,0.2,2319.99
564,2,15,1,529.99,0.2,423.99
565,1,18,1,449,0.2,359.2
565,2,25,2,499.99,0.1,899.98
565,3,9,1,2999.99,0.05,2849.99
565,4,17,1,429,0.1,386.1
566,1,24,2,549.99,0.07,1022.98
566,2,7,2,3999.99,0.2,6399.98
566,3,8,1,1799.99,0.1,1619.99
566,4,21,2,269.99,0.2,431.98
567,1,9,1,2999.99,0.2,2399.99
567,2,5,1,1320.99,0.07,1228.52
568,1,5,1,1320.99,0.05,1254.94
568,2,10,1,1549,0.05,1471.55
569,1,16,1,599.99,0.05,569.99
569,2,24,2,549.99,0.1,989.98
570,1,18,1,449,0.07,417.57
570,2,24,2,549.99,0.1,989.98
570,3,3,2,999.99,0.2,1599.98
570,4,11,1,1680.99,0.1,1512.89
570,5,16,1,599.99,0.05,569.99
571,1,4,1,2899.99,0.05,2754.99
571,2,9,1,2999.99,0.1,2699.99
572,1,3,1,999.99,0.05,949.99
572,2,13,2,269.99,0.1,485.98
572,3,11,2,1680.99,0.2,2689.58
573,1,2,1,749.99,0.2,599.99
574,1,26,1,599.99,0.05,569.99
574,2,13,2,269.99,0.1,485.98
574,3,12,2,549.99,0.1,989.98
574,4,23,2,299.99,0.1,539.98
574,5,11,2,1680.99,0.05,3193.88
575,1,4,2,2899.99,0.07,5393.98
575,2,12,1,549.99,0.2,439.99
576,1,9,1,2999.99,0.1,2699.99
577,1,3,2,999.99,0.2,1599.98
578,1,21,1,269.99,0.07,251.09
578,2,25,2,499.99,0.2,799.98
578,3,18,2,449,0.05,853.1
578,4,8,2,1799.99,0.2,2879.98
579,1,7,2,3999.99,0.05,7599.98
579,2,6,1,469.99,0.2,375.99
580,1,16,2,599.99,0.2,959.98
580,2,15,1,529.99,0.07,492.89
580,3,21,2,269.99,0.2,431.98
580,4,9,2,2999.99,0.07,5579.98
580,5,19,1,449,0.2,359.2
581,1,8,2,1799.99,0.07,3347.98
582,1,10,2,1549,0.2,2478.4
582,2,17,2,429,0.07,797.94
583,1,15,2,529.99,0.2,847.98
584,1,19,1,449,0.07,417.57
584,2,23,1,299.99,0.07,278.99
584,3,15,1,529.99,0.1,476.99
584,4,22,1,269.99,0.05,256.49
584,5,8,2,1799.99,0.07,3347.98
585,1,10,1,1549,0.2,1239.2
585,2,18,2,449,0.2,718.4
585,3,15,1,529.99,0.05,503.49
585,4,12,2,549.99,0.07,1022.98
586,1,11,2,1680.99,0.1,3025.78
586,2,23,2,299.99,0.2,479.98
587,1,24,1,549.99,0.05,522.49
587,2,23,1,299.99,0.05,284.99
587,3,18,1,449,0.05,426.55
587,4,21,1,269.99,0.2,215.99
588,1,10,2,1549,0.07,2881.14
588,2,23,1,299.99,0.2,239.99
589,1,15,2,529.99,0.05,1006.98
590,1,2,2,749.99,0.1,1349.98
590,2,20,1,599.99,0.07,557.99
590,3,8,2,1799.99,0.05,3419.98
590,4,5,2,1320.99,0.1,2377.78
590,5,24,1,549.99,0.1,494.99
591,1,16,2,599.99,0.05,1139.98
591,2,25,2,499.99,0.05,949.98
591,3,2,2,749.99,0.1,1349.98
592,1,21,2,269.99,0.1,485.98
592,2,16,1,599.99,0.05,569.99
592,3,18,2,449,0.07,835.14
593,1,3,2,999.99,0.1,1799.98
593,2,25,1,499.99,0.07,464.99
594,1,26,1,599.99,0.1,539.99
594,2,21,2,269.99,0.05,512.98
595,1,4,1,2899.99,0.07,2696.99
595,2,19,2,449,0.07,835.14
595,3,3,1,999.99,0.07,929.99
595,4,10,1,1549,0.07,1440.57
595,5,26,2,599.99,0.05,1139.98
596,1,5,1,1320.99,0.05,1254.94
596,2,23,2,299.99,0.1,539.98
596,3,9,1,2999.99,0.05,2849.99
597,1,17,2,429,0.2,686.4
597,2,8,1,1799.99,0.07,1673.99
598,1,4,2,2899.99,0.05,5509.98
598,2,16,2,599.99,0.07,1115.98
598,3,14,1,269.99,0.1,242.99
599,1,9,2,2999.99,0.05,5699.98
599,2,22,2,269.99,0.2,431.98
599,3,23,1,299.99,0.07,278.99
599,4,10,2,1549,0.1,2788.2
600,1,26,2,599.99,0.07,1115.98
600,2,4,1,2899.99,0.2,2319.99
600,3,18,2,449,0.07,835.14
601,1,12,2,549.99,0.2,879.98
602,1,15,2,529.99,0.05,1006.98
602,2,5,2,1320.99,0.07,2457.04
603,1,12,1,549.99,0.07,511.49
603,2,4,1,2899.99,0.1,2609.99
604,1,10,2,1549,0.07,2881.14
604,2,9,2,2999.99,0.2,4799.98
605,1,19,1,449,0.07,417.57
605,2,25,2,499.99,0.05,949.98
605,3,13,2,269.99,0.2,431.98
605,4,11,1,1680.99,0.2,1344.79
606,1,6,2,469.99,0.2,751.98
606,2,18,2,449,0.05,853.1
607,1,11,2,1680.99,0.2,2689.58
607,2,26,2,599.99,0.2,959.98
607,3,14,1,269.99,0.07,251.09
608,1,4,2,2899.99,0.2,4639.98
608,2,7,2,3999.99,0.1,7199.98
608,3,24,1,549.99,0.1,494.99
609,1,10,1,1549,0.07,1440.57
609,2,7,1,3999.99,0.1,3599.99
609,3,22,2,269.99,0.1,485.98
609,4,5,1,1320.99,0.1,1188.89
610,1,26,1,599.99,0.1,539.99
610,2,24,1,549.99,0.07,511.49
610,3,18,2,449,0.07,835.14
610,4,3,1,999.99,0.07,929.99
610,5,8,1,1799.99,0.1,1619.99
611,1,16,2,599.99,0.07,1115.98
612,1,13,1,269.99,0.1,242.99
612,2,14,1,269.99,0.1,242.99
612,3,17,1,429,0.07,398.97
612,4,20,1,599.99,0.2,479.99
613,1,9,2,2999.99,0.1,5399.98
613,2,18,2,449,0.05,853.1
613,3,12,1,549.99,0.07,511.49
614,1,18,1,449,0.1,404.1
614,2,21,1,269.99,0.05,256.49
615,1,11,1,1680.99,0.07,1563.32
615,2,23,1,299.99,0.05,284.99
615,3,6,2,469.99,0.1,845.98
615,4,19,2,449,0.1,808.2
616,1,24,1,549.99,0.2,439.99
616,2,16,2,599.99,0.2,959.98
617,1,15,2,529.99,0.2,847.98
617,2,11,2,1680.99,0.07,3126.64
618,1,17,2,429,0.1,772.2
618,2,11,1,1680.99,0.07,1563.32
619,1,25,1,499.99,0.07,464.99
620,1,5,2,1320.99,0.2,2113.58
621,1,17,2,429,0.07,797.94
622,1,9,2,2999.99,0.07,5579.98
622,2,18,1,449,0.1,404.1
622,3,10,1,1549,0.2,1239.2
622,4,25,1,499.99,0.07,464.99
623,1,8,1,1799.99,0.07,1673.99
624,1,21,2,269.99,0.05,512.98
624,2,16,1,599.99,0.07,557.99
624,3,22,1,269.99,0.07,251.09
624,4,14,2,269.99,0.2,431.98
625,1,17,1,429,0.07,398.97
625,2,11,2,1680.99,0.2,2689.58
625,3,26,1,599.99,0.07,557.99
625,4,23,2,299.99,0.1,539.98
626,1,15,1,529.99,0.2,423.99
627,1,19,1,449,0.07,417.57
627,2,9,2,2999.99,0.2,4799.98
627,3,26,1,599.99,0.07,557.99
628,1,15,2,529.99,0.1,953.98
629,1,19,1,449,0.05,426.55
629,2,5,2,1320.99,0.05,2509.88
629,3,23,2,299.99,0.1,539.98
629,4,14,2,269.99,0.05,512.98
629,5,6,2,469.99,0.1,845.98
630,1,5,1,1320.99,0.05,1254.94
630,2,25,1,499.99,0.1,449.99
630,3,18,2,449,0.1,808.2
630,4,21,2,269.99,0.07,502.18
631,1,24,2,549.99,0.07,1022.98
631,2,15,2,529.99,0.07,985.78
632,1,25,1,499.99,0.2,399.99
632,2,11,2,1680.99,0.1,3025.78
632,3,15,1,529.99,0.07,492.89
632,4,6,1,469.99,0.05,446.49
632,5,22,2,269.99,0.1,485.98
633,1,12,2,549.99,0.05,1044.98
633,2,13,2,269.99,0.2,431.98
633,3,5,2,1320.99,0.2,2113.58
633,4,10,2,1549,0.2,2478.4
634,1,4,2,2899.99,0.05,5509.98
634,2,12,1,549.99,0.1,494.99
635,1,4,1,2899.99,0.05,2754.99
636,1,85,2,329.99,0.2,527.98
637,1,9,1,2999.99,0.1,2699.99
637,2,106,2,449.99,0.1,809.98
638,1,103,1,551.99,0.05,524.39
638,2,56,1,5499.99,0.2,4399.99
638,3,53,2,749.99,0.05,1424.98
639,1,15,1,529.99,0.07,492.89
639,2,73,1,749.99,0.05,712.49
639,3,72,1,619.99,0.05,588.99
639,4,61,2,4999.99,0.1,8999.98
640,1,106,2,449.99,0.05,854.98
640,2,32,1,469.99,0.07,437.09
640,3,30,1,999.99,0.07,929.99
640,4,76,2,299.99,0.07,557.98
640,5,109,2,416.99,0.2,667.18
641,1,15,1,529.99,0.05,503.49
641,2,62,1,3499.99,0.2,2799.99
641,3,64,1,489.99,0.2,391.99
642,1,68,2,449.99,0.07,836.98
643,1,53,1,749.99,0.05,712.49
644,1,9,1,2999.99,0.07,2789.99
645,1,99,1,299.99,0.07,278.99
645,2,42,2,2299.99,0.05,4369.98
645,3,6,1,469.99,0.05,446.49
645,4,47,2,5299.99,0.07,9857.98
645,5,21,2,269.99,0.07,502.18
646,1,15,2,529.99,0.2,847.98
646,2,4,1,2899.99,0.07,2696.99
646,3,95,1,299.99,0.05,284.99
646,4,12,1,549.99,0.2,439.99
647,1,25,2,499.99,0.07,929.98
647,2,13,1,269.99,0.1,242.99
648,1,24,1,549.99,0.07,511.49
649,1,97,2,349.99,0.1,629.98
649,2,90,1,209.99,0.07,195.29
649,3,11,2,1680.99,0.1,3025.78
649,4,78,1,647.99,0.05,615.59
650,1,3,1,999.99,0.2,799.99
651,1,79,1,402.99,0.1,362.69
651,2,85,1,329.99,0.05,313.49
651,3,102,2,489.99,0.05,930.98
651,4,94,2,249.99,0.05,474.98
652,1,102,1,489.99,0.1,440.99
652,2,62,2,3499.99,0.2,5599.98
652,3,67,2,250.99,0.2,401.58
652,4,23,1,299.99,0.1,269.99
652,5,74,1,439.99,0.05,417.99
653,1,6,1,469.99,0.07,437.09
653,2,43,1,5299.99,0.1,4769.99
653,3,2,2,749.99,0.1,1349.98
653,4,80,1,761.99,0.2,609.59
653,5,88,2,189.99,0.07,353.38
654,1,9,1,2999.99,0.1,2699.99
654,2,95,1,299.99,0.1,269.99
654,3,110,2,470.99,0.07,876.04
654,4,97,2,349.99,0.07,650.98
655,1,67,1,250.99,0.1,225.89
656,1,83,1,149.99,0.1,134.99
656,2,22,1,269.99,0.07,251.09
656,3,33,2,469.99,0.05,892.98
657,1,52,1,875.99,0.05,832.19
657,2,54,2,3199.99,0.05,6079.98
658,1,49,2,3499.99,0.2,5599.98
658,2,29,1,999.99,0.05,949.99
658,3,9,1,2999.99,0.05,2849.99
659,1,42,2,2299.99,0.05,4369.98
659,2,39,2,1499.99,0.07,2789.98
659,3,70,1,659.99,0.05,626.99
659,4,61,2,4999.99,0.07,9299.98
660,1,30,1,999.99,0.2,799.99
660,2,59,2,2599.99,0.07,4835.98
660,3,47,2,5299.99,0.05,10069.98
660,4,29,2,999.99,0.2,1599.98
661,1,63,2,3499.99,0.07,6509.98
661,2,22,2,269.99,0.05,512.98
662,1,55,2,2699.99,0.1,4859.98
662,2,95,2,299.99,0.2,479.98
662,3,102,2,489.99,0.07,911.38
662,4,22,1,269.99,0.07,251.09
662,5,106,2,449.99,0.07,836.98
663,1,41,2,1469.99,0.05,2792.98
663,2,17,2,429,0.2,686.4
663,3,94,1,249.99,0.05,237.49
663,4,71,1,416.99,0.07,387.8
663,5,106,1,449.99,0.2,359.99
664,1,52,2,875.99,0.07,1629.34
664,2,5,1,1320.99,0.07,1228.52
664,3,50,1,5999.99,0.2,4799.99
664,4,101,2,339.99,0.2,543.98
664,5,47,1,5299.99,0.07,4928.99
665,1,58,1,4999.99,0.07,4649.99
665,2,42,2,2299.99,0.2,3679.98
665,3,25,2,499.99,0.05,949.98
666,1,98,2,489.99,0.2,783.98
666,2,39,1,1499.99,0.05,1424.99
667,1,79,1,402.99,0.2,322.39
667,2,84,1,109.99,0.1,98.99
667,3,3,1,999.99,0.2,799.99
667,4,99,1,299.99,0.1,269.99
667,5,85,1,329.99,0.05,313.49
668,1,48,2,1499.99,0.05,2849.98
668,2,19,2,449,0.1,808.2
669,1,16,2,599.99,0.07,1115.98
669,2,72,1,619.99,0.07,576.59
670,1,108,1,449.99,0.1,404.99
670,2,28,1,2499.99,0.07,2324.99
670,3,104,2,481.99,0.2,771.18
670,4,45,2,869.99,0.05,1652.98
671,1,30,1,999.99,0.05,949.99
671,2,69,1,416.99,0.05,396.14
671,3,55,1,2699.99,0.2,2159.99
671,4,4,1,2899.99,0.07,2696.99
671,5,109,2,416.99,0.07,775.6
672,1,51,2,6499.99,0.07,12089.98
672,2,96,2,349.99,0.2,559.98
672,3,48,2,1499.99,0.07,2789.98
673,1,66,1,250.99,0.2,200.79
673,2,38,1,549.99,0.2,439.99
673,3,5,1,1320.99,0.07,1228.52
673,4,13,1,269.99,0.1,242.99
674,1,26,2,599.99,0.2,959.98
675,1,17,1,429,0.05,407.55
675,2,89,2,209.99,0.05,398.98
675,3,19,1,449,0.07,417.57
675,4,32,1,469.99,0.2,375.99
676,1,70,1,659.99,0.2,527.99
676,2,104,2,481.99,0.07,896.5
676,3,24,1,549.99,0.1,494.99
676,4,29,1,999.99,0.2,799.99
677,1,75,1,599.99,0.07,557.99
677,2,7,2,3999.99,0.07,7439.98
677,3,105,2,533.99,0.07,993.22
677,4,91,2,349.99,0.05,664.98
677,5,54,2,3199.99,0.1,5759.98
678,1,52,2,875.99,0.05,1664.38
678,2,37,2,379.99,0.07,706.78
679,1,15,2,529.99,0.2,847.98
679,2,83,2,149.99,0.05,284.98
680,1,81,2,1099.99,0.05,2089.98
680,2,7,1,3999.99,0.2,3199.99
680,3,50,1,5999.99,0.07,5579.99
681,1,82,1,659.99,0.05,626.99
681,2,63,1,3499.99,0.07,3254.99
681,3,61,1,4999.99,0.2,3999.99
681,4,6,2,469.99,0.05,892.98
681,5,30,1,999.99,0.07,929.99
682,1,39,1,1499.99,0.2,1199.99
682,2,60,2,1559.99,0.2,2495.98
682,3,99,1,299.99,0.2,239.99
683,1,2,2,749.99,0.1,1349.98
684,1,56,1,5499.99,0.07,5114.99
684,2,33,1,469.99,0.1,422.99
685,1,59,1,2599.99,0.05,2469.99
685,2,48,2,1499.99,0.05,2849.98
685,3,107,1,416.99,0.05,396.14
685,4,98,2,489.99,0.2,783.98
685,5,56,2,5499.99,0.05,10449.98
686,1,16,1,599.99,0.2,479.99
686,2,30,1,999.99,0.1,899.99
686,3,88,2,189.99,0.2,303.98
686,4,19,2,449,0.2,718.4
686,5,104,1,481.99,0.2,385.59
687,1,48,2,1499.99,0.05,2849.98
687,2,95,1,299.99,0.07,278.99
687,3,5,2,1320.99,0.2,2113.58
687,4,83,1,149.99,0.07,139.49
688,1,8,1,1799.99,0.1,1619.99
688,2,88,1,189.99,0.05,180.49
689,1,33,2,469.99,0.1,845.98
690,1,84,1,109.99,0.2,87.99
690,2,11,2,1680.99,0.07,3126.64
690,3,85,1,329.99,0.05,313.49
690,4,109,2,416.99,0.2,667.18
691,1,23,2,299.99,0.05,569.98
691,2,5,2,1320.99,0.1,2377.78
691,3,55,2,2699.99,0.2,4319.98
691,4,20,1,599.99,0.2,479.99
692,1,59,1,2599.99,0.2,2079.99
692,2,75,1,599.99,0.07,557.99
692,3,15,2,529.99,0.07,985.78
692,4,56,2,5499.99,0.1,9899.98
693,1,104,2,481.99,0.2,771.18
693,2,13,1,269.99,0.2,215.99
693,3,5,2,1320.99,0.05,2509.88
693,4,31,1,1632.99,0.07,1518.68
694,1,48,1,1499.99,0.2,1199.99
694,2,39,1,1499.99,0.05,1424.99
694,3,55,2,2699.99,0.1,4859.98
694,4,103,2,551.99,0.2,883.18
694,5,45,2,869.99,0.1,1565.98
695,1,82,2,659.99,0.1,1187.98
695,2,57,2,1999.99,0.2,3199.98
696,1,88,2,189.99,0.07,353.38
696,2,7,1,3999.99,0.1,3599.99
696,3,45,1,869.99,0.07,809.09
697,1,5,2,1320.99,0.05,2509.88
698,1,96,1,349.99,0.07,325.49
698,2,12,1,549.99,0.07,511.49
698,3,40,2,4999.99,0.05,9499.98
699,1,106,2,449.99,0.1,809.98
699,2,48,1,1499.99,0.07,1394.99
699,3,31,1,1632.99,0.2,1306.39
699,4,24,2,549.99,0.1,989.98
699,5,82,2,659.99,0.2,1055.98
700,1,7,2,3999.99,0.05,7599.98
700,2,63,1,3499.99,0.2,2799.99
701,1,84,1,109.99,0.05,104.49
702,1,25,2,499.99,0.05,949.98
702,2,104,1,481.99,0.1,433.79
702,3,3,2,999.99,0.07,1859.98
703,1,45,2,869.99,0.2,1391.98
703,2,66,2,250.99,0.05,476.88
703,3,72,1,619.99,0.2,495.99
703,4,4,2,2899.99,0.2,4639.98
704,1,10,2,1549,0.05,2943.1
704,2,62,1,3499.99,0.2,2799.99
704,3,100,2,489.99,0.07,911.38
705,1,61,1,4999.99,0.1,4499.99
706,1,27,1,999.99,0.1,899.99
706,2,23,2,299.99,0.05,569.98
706,3,60,1,1559.99,0.2,1247.99
707,1,106,2,449.99,0.05,854.98
707,2,100,1,489.99,0.07,455.69
707,3,11,2,1680.99,0.1,3025.78
707,4,26,2,599.99,0.1,1079.98
708,1,6,1,469.99,0.07,437.09
708,2,47,1,5299.99,0.1,4769.99
708,3,34,2,469.99,0.2,751.98
709,1,55,2,2699.99,0.05,5129.98
709,2,101,2,339.99,0.07,632.38
709,3,48,1,1499.99,0.07,1394.99
710,1,42,1,2299.99,0.05,2184.99
710,2,60,2,1559.99,0.2,2495.98
710,3,39,2,1499.99,0.2,2399.98
710,4,57,1,1999.99,0.2,1599.99
710,5,28,1,2499.99,0.05,2374.99
711,1,5,2,1320.99,0.05,2509.88
711,2,95,2,299.99,0.2,479.98
711,3,72,2,619.99,0.05,1177.98
712,1,44,2,539.99,0.2,863.98
712,2,74,2,439.99,0.1,791.98
712,3,35,1,832.99,0.2,666.39
712,4,76,1,299.99,0.2,239.99
712,5,4,2,2899.99,0.05,5509.98
713,1,93,2,209.99,0.2,335.98
713,2,97,2,349.99,0.1,629.98
713,3,53,1,749.99,0.07,697.49
713,4,108,2,449.99,0.07,836.98
714,1,92,2,209.99,0.2,335.98
715,1,61,2,4999.99,0.1,8999.98
715,2,50,1,5999.99,0.2,4799.99
716,1,111,2,470.99,0.1,847.78
716,2,93,2,209.99,0.07,390.58
716,3,79,1,402.99,0.1,362.69
716,4,4,2,2899.99,0.05,5509.98
717,1,56,2,5499.99,0.05,10449.98
717,2,93,1,209.99,0.2,167.99
718,1,92,2,209.99,0.07,390.58
718,2,40,2,4999.99,0.07,9299.98
718,3,64,2,489.99,0.1,881.98
719,1,100,1,489.99,0.2,391.99
720,1,111,1,470.99,0.07,438.02
720,2,6,1,469.99,0.1,422.99
721,1,45,2,869.99,0.07,1618.18
721,2,102,1,489.99,0.1,440.99
721,3,73,2,749.99,0.05,1424.98
721,4,33,1,469.99,0.2,375.99
722,1,22,2,269.99,0.07,502.18
722,2,3,1,999.99,0.05,949.99
722,3,104,2,481.99,0.1,867.58
723,1,24,2,549.99,0.07,1022.98
723,2,16,1,599.99,0.05,569.99
723,3,108,1,449.99,0.07,418.49
724,1,23,1,299.99,0.05,284.99
724,2,75,1,599.99,0.2,479.99
724,3,102,1,489.99,0.05,465.49
724,4,55,1,2699.99,0.2,2159.99
725,1,90,1,209.99,0.1,188.99
725,2,91,1,349.99,0.05,332.49
